RespondentID	AgeYrs	Sex	NumHHChildren	LaborForceStatus	EmployedFTPT	MultipleJobs	TotalHrsWorked	WorkHoursVary	Industry	Occupation	EnrolledHSCollege	EnrolledFTPT	NonworkAloneMin	ChildcareMin	EldercareMin	FamilyMin	FriendsMin
20240706240738	28	Female	2	Employed - At Work	Full-time	No	46	No	Leisure and hospitality	Sales and office occupations	Not enrolled	NA	50	440	0	1000	0
20240706240744	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	705	0	0	0	0
20240706240745	52	Female	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	35	0	0	235	0
20240706240752	58	Female	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	NA	NA	250	0	0	0	0
20240706240753	62	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	350	0	0	90	0
20240706240758	80	Female	0	Employed - At Work	Part-time	No	NA	Yes	Public administration	Management, professional, and related occupations	NA	NA	552	0	45	370	0
20240706240760	35	Male	3	Employed - At Work	Full-time	No	45	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	100	537	0	800	0
20240706240766	58	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	50	0	0	670	0
20240706240769	56	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	75	0	0	815	0
20240706240773	61	Female	0	Employed - At Work	Full-time	No	NA	Yes	Manufacturing	Production, transportation, and material moving occupations	NA	NA	80	0	0	780	0
20240706240787	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	515	0	0	345	120
20240706240788	71	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	835	0	0	0	0
20240706240794	55	Male	0	Employed - At Work	Full-time	Yes	50	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	200	0	0	0	0
20240706240798	42	Female	2	Employed - At Work	Full-time	No	50	No	Educational and health services	Sales and office occupations	Not enrolled	NA	60	655	0	840	0
20240706240810	54	Female	0	Employed - At Work	Full-time	No	40	No	Financial activities	Sales and office occupations	NA	NA	285	0	350	705	0
20240706240817	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	795	0	0	90	0
20240706240818	30	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	0	0	0	692	0
20240706240830	35	Male	0	Employed - At Work	Full-time	Yes	60	No	Wholesale and retail trade	Construction and maintenance occupations	Not enrolled	NA	361	0	0	0	0
20240706240852	60	Female	0	Employed - At Work	Part-time	No	19	No	Educational and health services	Service occupations	NA	NA	725	0	0	30	0
20240706240856	27	Male	0	Employed - At Work	Part-time	No	25	No	Professional and business services	Service occupations	College	Full-time	615	0	0	10	0
20240706240868	40	Female	0	Employed - At Work	Full-time	Yes	64	No	Educational and health services	Service occupations	Not enrolled	NA	10	0	0	0	0
20240706240872	70	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	900	0	0	0	0
20240706240879	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	730	190
20240706240883	33	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	70	355	0	830	0
20240706240884	49	Female	0	Employed - Absent	Full-time	No	45	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	40	0	0	800	0
20240706240893	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	810	0	0	75	0
20240706240895	56	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	575	0	0	235	0
20240706240909	52	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	825	0	0	45	0
20240706240913	44	Male	4	Employed - At Work	Full-time	No	50	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	155	45	0	95	0
20240706240921	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	815	0	0	0	0
20240706240942	57	Female	0	Employed - At Work	Full-time	Yes	38	No	Educational and health services	Service occupations	NA	NA	525	0	0	341	0
20240706240943	43	Male	2	Employed - Absent	Full-time	No	40	No	Transportation and utilities	Management, professional, and related occupations	Not enrolled	NA	0	1002	0	987	0
20240706240946	67	Female	0	Employed - At Work	Part-time	No	20	No	Financial activities	Sales and office occupations	NA	NA	300	0	0	540	0
20240706240951	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	350	0	0	430	0
20240706240952	36	Female	4	Employed - Absent	Full-time	No	40	No	Construction	Construction and maintenance occupations	Not enrolled	NA	600	0	0	0	0
20240706240953	47	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	792	0	0	0	0
20240706240957	66	Female	0	Employed - At Work	Part-time	No	24	No	Manufacturing	Production, transportation, and material moving occupations	NA	NA	515	0	0	220	0
20240706240958	63	Male	0	Employed - At Work	Full-time	No	50	No	Manufacturing	Management, professional, and related occupations	NA	NA	180	0	0	150	0
20240706240961	42	Male	0	Employed - Absent	Full-time	No	50	No	Transportation and utilities	Production, transportation, and material moving occupations	Not enrolled	NA	896	0	0	184	0
20240706240966	37	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	30	570	0	750	0
20240706240969	69	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	930	0	0	0	0
20240706240974	63	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	430	0	0	495	0
20240706240976	55	Female	4	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	NA	NA	75	125	0	150	0
20240706240992	63	Female	0	Employed - At Work	Part-time	Yes	14	No	Professional and business services	Management, professional, and related occupations	NA	NA	145	0	0	345	0
20240706240994	66	Female	0	Employed - At Work	Part-time	No	5	No	Other services	Service occupations	NA	NA	750	0	0	0	0
20240706241008	37	Male	7	Unemployed - Looking	NA	NA	NA	NA	NA	NA	College	Full-time	295	885	0	735	0
20240706241021	53	Female	0	Employed - At Work	Full-time	Yes	45	No	Educational and health services	Management, professional, and related occupations	NA	NA	210	0	0	515	0
20240706241028	26	Female	0	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	167	0	0	120	0
20240706241031	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	840	0	0	0	0
20240706241043	52	Female	1	Employed - At Work	Full-time	Yes	44	No	Financial activities	Management, professional, and related occupations	NA	NA	150	0	0	210	0
20240706241045	56	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	520	0	0	190	0
20240706241052	33	Male	4	Employed - At Work	Full-time	No	40	No	Professional and business services	Sales and office occupations	Not enrolled	NA	20	685	0	680	0
20240706241061	35	Male	1	Employed - At Work	Full-time	No	35	No	Leisure and hospitality	Construction and maintenance occupations	Not enrolled	NA	5	630	0	710	0
20240706241066	47	Male	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Service occupations	Not enrolled	NA	286	0	0	0	0
20240706241071	45	Male	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	215	510	65	675	0
20240706241075	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	850	0	75	45	0
20240706241092	75	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	745	0	0	0	0
20240706241095	55	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Sales and office occupations	NA	NA	105	0	0	855	30
20240706241104	66	Female	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	NA	NA	510	0	150	330	0
20240706241116	31	Male	0	Employed - Absent	Full-time	Yes	64	No	Other services	Service occupations	Not enrolled	NA	410	0	0	290	0
20240706241117	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	765	0	0	0	0
20240706241130	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	655	0	0	90	0
20240706241142	70	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	930	0	0	0	90
20240706241147	25	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	College	Full-time	30	0	0	345	645
20240706241151	42	Female	1	Employed - At Work	Part-time	No	34	No	Educational and health services	Service occupations	Not enrolled	NA	50	780	0	720	170
20240706241152	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	140	0	0	640	0
20240706241157	32	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	30	287	0	840	0
20240706241161	36	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	390	720	0	270	0
20240706241162	75	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	20	0	0	850	0
20240706241163	61	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	495	0	0	300	0
20240706241183	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	440	0	0	135	0
20240706241184	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	760	0
20240706241187	76	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	890	0	0	0	0
20240706241188	51	Female	0	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	0	0	0	270	870
20240706241192	58	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	45	0	0	720	0
20240706241194	34	Female	0	Employed - At Work	Full-time	No	45	No	Other services	Management, professional, and related occupations	Not enrolled	NA	235	0	0	361	0
20240706241195	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	733	0	0	0	0
20240706241198	45	Female	1	Employed - Absent	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	111	760	0	505	324
20240706241200	68	Male	2	Employed - Absent	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	350	130	0	500	0
20240706241207	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	25	0	0	896	0
20240706241208	34	Female	4	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	335	656	0	640	0
20240706241225	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	480	0	0	300	0
20240706241227	39	Male	1	Employed - At Work	Full-time	Yes	65	No	Transportation and utilities	Sales and office occupations	Not enrolled	NA	510	360	0	60	0
20240706241239	54	Female	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Management, professional, and related occupations	NA	NA	550	0	0	0	0
20240706241245	45	Female	2	Employed - At Work	Full-time	Yes	90	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	377	0	0	71	0
20240706241249	71	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	800	0	0	0	0
20240706241251	41	Male	0	Employed - At Work	Full-time	Yes	80	No	Construction	Construction and maintenance occupations	Not enrolled	NA	255	0	125	185	0
20240706241260	77	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	685	0	0	120	0
20240706241266	32	Male	0	Employed - At Work	Full-time	No	42	No	Mining	Construction and maintenance occupations	Not enrolled	NA	1020	0	0	0	0
20240706241272	72	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	900	0	0	0	0
20240706241279	69	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	227	0	0	673	0
20240706241288	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	183	0	0	635	0
20240706241309	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	875	0	0	15	0
20240706241316	72	Male	0	Employed - At Work	Full-time	No	65	No	Educational and health services	Management, professional, and related occupations	NA	NA	315	0	0	60	0
20240706241317	41	Female	3	Employed - Absent	Full-time	No	45	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	45	345	0	825	0
20240706241319	64	Female	0	Employed - At Work	Part-time	No	15	No	Public administration	Management, professional, and related occupations	NA	NA	855	0	0	0	0
20240706241323	40	Male	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	60	600	0	690	0
20240706241324	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	485	0	0	180	0
20240706241327	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	865	0	0	0	0
20240706241338	53	Male	0	Employed - At Work	Part-time	No	8	No	Manufacturing	Management, professional, and related occupations	NA	NA	75	0	0	797	0
20240706241341	50	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	125	860	0	835	0
20240706241351	50	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	420	0	0	300	60
20240706241353	50	Male	0	Employed - At Work	Full-time	No	NA	Yes	Wholesale and retail trade	Sales and office occupations	NA	NA	398	0	0	0	0
20240706241354	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	564	0	0	150	106
20240706241357	44	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	570	0	0	0	270
20240706241364	70	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	720	0
20240706241370	64	Male	0	Employed - At Work	Full-time	No	45	No	Information	Management, professional, and related occupations	NA	NA	555	0	0	90	0
20240706241373	73	Female	0	Employed - At Work	Full-time	No	45	No	Wholesale and retail trade	Production, transportation, and material moving occupations	NA	NA	165	0	0	280	0
20240706241389	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	170	0	0	685	0
20240706241394	65	Male	0	Employed - At Work	Part-time	No	15	No	Manufacturing	Service occupations	NA	NA	241	0	0	679	0
20240706241395	74	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	450	0	0	450	0
20240706241396	37	Male	3	Employed - At Work	Full-time	No	49	No	Public administration	Management, professional, and related occupations	Not enrolled	NA	40	70	0	595	0
20240706241398	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	660	0	0	0	0
20240706241401	49	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	900	0	0	0	0
20240706241405	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	313	0	0	125	0
20240706241413	69	Female	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Management, professional, and related occupations	NA	NA	435	0	0	0	0
20240706241425	56	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	NA	NA	840	0	0	0	0
20240706241430	77	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	720	0	0	0	0
20240706241432	67	Female	0	Employed - At Work	Part-time	No	20	No	Leisure and hospitality	Sales and office occupations	NA	NA	975	0	0	0	0
20240706241434	70	Male	0	Employed - At Work	Part-time	No	16	No	Wholesale and retail trade	Sales and office occupations	NA	NA	0	0	0	750	0
20240706241442	62	Female	0	Employed - At Work	Full-time	No	43	No	Educational and health services	Management, professional, and related occupations	NA	NA	286	0	0	0	0
20240706241446	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	540	0	0	345	0
20240706241452	60	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	411	0	90	212	0
20240706241461	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	825	0	0	0	0
20240706241468	30	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	210	0	0	0	0
20240706241472	29	Male	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	270	0	0	0	0
20240706241476	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	780	0	0	0	0
20240706241478	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	910	0	0	0	0
20240706241482	68	Female	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	NA	NA	420	0	0	300	0
20240706241486	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	600	0	0	0	0
20240706241500	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	733	0	0	0	0
20240706241504	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	1380	0	0	0	0
20240706241512	50	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Service occupations	NA	NA	240	0	0	60	0
20240706241515	77	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	405	0	0	270	0
20240706241516	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	258	0	0	606	0
20240706241519	41	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	15	0	180	795	0
20240706241523	40	Female	3	Employed - Absent	Part-time	Yes	33	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	438	460	0	550	0
20240706241527	35	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	440	0	0	0	0
20240706241529	56	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	355	0	0	650	0
20240706241530	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	675	0	0	0	0
20240706241532	35	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	60	295	0	946	90
20240706241533	70	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	455	0	30	480	0
